frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,laneId,precedingId,precedingX,precedingY,precedingXVelocity,precedingYVelocity,precedingXAcceleration,precedingYAcceleration
323,1,169.6142044,2.846066833,3.94,1.72,11.549408591525463,-0.07451520797719144,0.27061557132626035,0.03484021898154527,-999,-999,-999,-999,-999,-999,-999,-999
324,1,169.8452301,2.84755218,3.94,1.72,11.551700063249116,-0.07378547759258958,0.11457358618267577,0.036486519230093106,-999,-999,-999,-999,-999,-999,-999,-999
325,1,170.0762939,2.849018693,3.94,1.72,11.553936304559732,-0.07302432231118355,0.11181206553079193,0.03805776407030115,-999,-999,-999,-999,-999,-999,-999,-999
326,1,170.3072586,2.850465894,3.94,1.72,11.544131026489628,-0.07216912144548991,-0.4902639035051948,0.04276004328468211,-999,-999,-999,-999,-999,-999,-999,-999
327,1,170.5380096,2.851903081,3.94,1.72,11.540271005696457,-0.0713950628413021,-0.19300103965855797,0.03870293020939025,-999,-999,-999,-999,-999,-999,-999,-999
328,1,170.7688599,2.853328943,3.94,1.72,11.543106481712291,-0.07069938694372824,0.1417738007917002,0.03478379487869346,-999,-999,-999,-999,-999,-999,-999,-999
329,1,170.9997559,2.854737878,3.94,1.72,11.545357863850134,-0.06999366591397725,0.11256910689212418,0.03528605148754929,-999,-999,-999,-999,-999,-999,-999,-999
330,1,171.2306976,2.856128454,3.94,1.72,11.547593207612135,-0.06925681623393871,0.1117671881000426,0.036842484001926856,-999,-999,-999,-999,-999,-999,-999,-999
331,1,171.4615479,2.857500672,3.94,1.72,11.538606177685308,-0.06842850994214057,-0.44935149634133253,0.041415314589907104,-999,-999,-999,-999,-999,-999,-999,-999
332,1,171.6922531,2.858863473,3.94,1.72,11.539291239995729,-0.06770115228770218,0.034253115521032385,0.036367882721919514,-999,-999,-999,-999,-999,-999,-999,-999
333,1,171.9231567,2.860216022,3.94,1.72,11.545650545269412,-0.06705583719175333,0.31796526368417233,0.032265754797442675,-999,-999,-999,-999,-999,-999,-999,-999
334,1,172.1540833,2.861552238,3.94,1.72,11.547133461192713,-0.06636328445234985,0.07414579616504824,0.0346276369701741,-999,-999,-999,-999,-999,-999,-999,-999
335,1,172.3850632,2.862870693,3.94,1.72,11.549366073382368,-0.06565020272172095,0.11163060948273795,0.03565408653144475,-999,-999,-999,-999,-999,-999,-999,-999
336,1,172.6159515,2.864171147,3.94,1.72,11.540387606836154,-0.06484923643295532,-0.44892332731070184,0.04004831443828183,-999,-999,-999,-999,-999,-999,-999,-999
337,1,172.8466797,2.865462542,3.94,1.72,11.540850236120926,-0.06415105378327741,0.023131464238623778,0.03490913248389502,-999,-999,-999,-999,-999,-999,-999,-999
338,1,173.0775986,2.866743922,3.94,1.72,11.546252935559941,-0.06351687830321313,0.27013497195076397,0.031708774003214035,-999,-999,-999,-999,-999,-999,-999,-999
339,1,173.3085632,2.868009448,3.94,1.72,11.548544703309117,-0.06285283601142169,0.11458838745879163,0.03320211458957209,-999,-999,-999,-999,-999,-999,-999,-999
340,1,173.539566,2.869257569,3.94,1.72,11.550780279256317,-0.062157462443877674,0.11177879735999596,0.03476867837720089,-999,-999,-999,-999,-999,-999,-999,-999
341,1,173.7705002,2.870488644,3.94,1.72,11.542636298270509,-0.06138816231440167,-0.4071990492904298,0.03846500647380034,-999,-999,-999,-999,-999,-999,-999,-999
342,1,174.0012131,2.871710539,3.94,1.72,11.537509378442548,-0.06067875568071573,-0.2563459913980104,0.03547033168429699,-999,-999,-999,-999,-999,-999,-999,-999
343,1,174.231987,2.872922063,3.94,1.72,11.539629667264963,-0.06003837305040244,0.10601444112072755,0.032019131515664476,-999,-999,-999,-999,-999,-999,-999,-999
344,1,174.4628067,2.874118447,3.94,1.72,11.541864290690656,-0.05939218780558744,0.11173117128464582,0.03230926224074976,-999,-999,-999,-999,-999,-999,-999,-999
345,1,174.6936722,2.875297785,3.94,1.72,11.544101783002343,-0.05872117325447806,0.11187461558437306,0.03355072755546924,-999,-999,-999,-999,-999,-999,-999,-999
346,1,174.9244537,2.876460552,3.94,1.72,11.535134691470056,-0.05796898084474886,-0.4483545766143848,0.037609620486460035,-999,-999,-999,-999,-999,-999,-999,-999
347,1,175.1550751,2.877614737,3.94,1.72,11.535946087021099,-0.057309448123495546,0.040569777552157404,0.03297663606266557,-999,-999,-999,-999,-999,-999,-999,-999
348,1,175.3859253,2.878759742,3.94,1.72,11.542425535381714,-0.05671453364226864,0.32397241803074905,0.029745724061345374,-999,-999,-999,-999,-999,-999,-999,-999
349,1,175.616806,2.879889607,3.94,1.72,11.544727002195208,-0.05608631819018805,0.11507334067468733,0.03141077260402948,-999,-999,-999,-999,-999,-999,-999,-999
350,1,175.8477173,2.881003022,3.94,1.72,11.546151883476067,-0.055435198423367596,0.07124406404299677,0.03255598834102265,-999,-999,-999,-999,-999,-999,-999,-999
351,1,176.078537,2.882100344,3.94,1.72,11.537167881784894,-0.05470994860914665,-0.4492000845586652,0.03626249071104724,-999,-999,-999,-999,-999,-999,-999,-999
352,1,176.3091507,2.883188963,3.94,1.72,11.53206344958438,-0.05404077503727661,-0.2552216100257354,0.033458678593501975,-999,-999,-999,-999,-999,-999,-999,-999
353,1,176.5398102,2.884267926,3.94,1.72,11.53418079890826,-0.05343633880628949,0.10586746619400955,0.03022181154935591,-999,-999,-999,-999,-999,-999,-999,-999
354,1,176.7705231,2.885332227,3.94,1.72,11.536417425302709,-0.052832223562656884,0.11183131972245519,0.03020576218163047,-999,-999,-999,-999,-999,-999,-999,-999
355,1,177.0012817,2.886380792,3.94,1.72,11.538657016891097,-0.052191005473579515,0.11197957941941894,0.03206090445386847,-999,-999,-999,-999,-999,-999,-999,-999
356,1,177.2319565,2.887413621,3.94,1.72,11.529682469549115,-0.051487165453480886,-0.4487273670990888,0.03519200100493142,-999,-999,-999,-999,-999,-999,-999,-999
357,1,177.4624863,2.888438463,3.94,1.72,11.530744362361572,-0.05087158731654364,0.05309464062284164,0.030778906846862242,-999,-999,-999,-999,-999,-999,-999,-999
358,1,177.693222,2.889454365,3.94,1.72,11.537383985401089,-0.05031092774357784,0.33198115197583533,0.02803297864829024,-999,-999,-999,-999,-999,-999,-999,-999
359,1,177.9240036,2.890456438,3.94,1.72,11.53969225441338,-0.049718633209972496,0.11541345061454322,0.02961472668026703,-999,-999,-999,-999,-999,-999,-999,-999
360,1,178.1548233,2.891443014,3.94,1.72,11.541934692106375,-0.04910737342596613,0.11212188464977402,0.030562989200318136,-999,-999,-999,-999,-999,-999,-999,-999
361,1,178.3855591,2.892414331,3.94,1.72,11.532968769492014,-0.04842422185516083,-0.4482961307180844,0.034157578540265285,-999,-999,-999,-999,-999,-999,-999,-999
362,1,178.6160812,2.893377542,3.94,1.72,11.527860265367236,-0.04780103072141264,-0.25542520623886844,0.031159556687409412,-999,-999,-999,-999,-999,-999,-999,-999
363,1,178.8466492,2.894331574,3.94,1.72,11.529170753244365,-0.04722921241855494,0.06552439385645314,0.02859091514288495,-999,-999,-999,-999,-999,-999,-999,-999
