Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150
0.882054,0.897284,0.91287,0.928915,0.945649,0.963422,0.982649,1.003673,1.026637,1.05142,1.077659,1.104837,1.132366,1.159638,1.18603,1.210889,1.233555,1.253422,1.269946,1.282605,1.291025,1.295198,1.295571,1.292985,1.288436,1.282704,1.276002,1.26802,1.258453,1.247389,1.235351,1.223092,1.211237,1.199985,1.189141,1.178414,1.167711,1.157173,1.146909,1.136724,1.126109,1.114465,1.101352,1.086534,1.069858,1.051145,1.030205,1.006917,0.981282,0.953425,1.623129,1.64214,1.663258,1.686137,1.710282,1.735158,1.760298,1.785354,1.810073,1.834236,1.857577,1.879786,1.900592,1.919861,1.937642,1.954123,1.969527,1.98403,1.997625,2.009989,2.020599,2.029058,2.03538,2.040065,2.043957,2.047957,2.05265,2.058175,2.064496,2.071641,2.079694,2.088662,2.098333,2.108265,2.117964,2.127118,2.135739,2.144116,2.152603,2.161363,2.170249,2.178868,2.186804,2.193794,2.19976,2.2047,2.208588,2.211379,2.213102,2.213937,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1.077659,1.104837,1.132366,1.159638,1.18603,1.210889,1.233555,1.253422,1.269946,1.282605,1.291025,1.295198,1.295571,1.292985,1.288436,1.282704,1.276002,1.26802,1.258453,1.247389,1.235351,1.223092,1.211237,1.199985,1.189141,1.178414,1.167711,1.157173,1.146909,1.136724,1.126109,1.114465,1.101352,1.086534,1.069858,1.051145,1.030205,1.006917,0.981282,0.953425,0.923577,0.892034,0.859083,0.824903,0.789537,0.752934,0.715029,0.675751,0.635039,0.592892,1.857577,1.879786,1.900592,1.919861,1.937642,1.954123,1.969527,1.98403,1.997625,2.009989,2.020599,2.029058,2.03538,2.040065,2.043957,2.047957,2.05265,2.058175,2.064496,2.071641,2.079694,2.088662,2.098333,2.108265,2.117964,2.127118,2.135739,2.144116,2.152603,2.161363,2.170249,2.178868,2.186804,2.193794,2.19976,2.2047,2.208588,2.211379,2.213102,2.213937,2.214204,2.214269,2.214451,2.214962,2.215891,2.217198,2.21876,2.220414,2.222012,2.223459,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1.291025,1.295198,1.295571,1.292985,1.288436,1.282704,1.276002,1.26802,1.258453,1.247389,1.235351,1.223092,1.211237,1.199985,1.189141,1.178414,1.167711,1.157173,1.146909,1.136724,1.126109,1.114465,1.101352,1.086534,1.069858,1.051145,1.030205,1.006917,0.981282,0.953425,0.923577,0.892034,0.859083,0.824903,0.789537,0.752934,0.715029,0.675751,0.635039,0.592892,0.549422,0.50482,10,10,10,10,10,10,10,10,2.020599,2.029058,2.03538,2.040065,2.043957,2.047957,2.05265,2.058175,2.064496,2.071641,2.079694,2.088662,2.098333,2.108265,2.117964,2.127118,2.135739,2.144116,2.152603,2.161363,2.170249,2.178868,2.186804,2.193794,2.19976,2.2047,2.208588,2.211379,2.213102,2.213937,2.214204,2.214269,2.214451,2.214962,2.215891,2.217198,2.21876,2.220414,2.222012,2.223459,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1.235351,1.223092,1.211237,1.199985,1.189141,1.178414,1.167711,1.157173,1.146909,1.136724,1.126109,1.114465,1.101352,1.086534,1.069858,1.051145,1.030205,1.006917,0.981282,0.953425,0.923577,0.892034,0.859083,0.824903,0.789537,0.752934,0.715029,0.675751,0.635039,0.592892,0.549422,0.50482,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.079694,2.088662,2.098333,2.108265,2.117964,2.127118,2.135739,2.144116,2.152603,2.161363,2.170249,2.178868,2.186804,2.193794,2.19976,2.2047,2.208588,2.211379,2.213102,2.213937,2.214204,2.214269,2.214451,2.214962,2.215891,2.217198,2.21876,2.220414,2.222012,2.223459,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1.126109,1.114465,1.101352,1.086534,1.069858,1.051145,1.030205,1.006917,0.981282,0.953425,0.923577,0.892034,0.859083,0.824903,0.789537,0.752934,0.715029,0.675751,0.635039,0.592892,0.549422,0.50482,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.170249,2.178868,2.186804,2.193794,2.19976,2.2047,2.208588,2.211379,2.213102,2.213937,2.214204,2.214269,2.214451,2.214962,2.215891,2.217198,2.21876,2.220414,2.222012,2.223459,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.795482,1.76664,1.737948,1.709485,1.68139,1.653871,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.492503,2.44156,2.390768,2.340209,2.290026,2.24043
0.923577,0.892034,0.859083,0.824903,0.789537,0.752934,0.715029,0.675751,0.635039,0.592892,0.549422,0.50482,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.214204,2.214269,2.214451,2.214962,2.215891,2.217198,2.21876,2.220414,2.222012,2.223459,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.795482,1.76664,1.737948,1.709485,1.68139,1.653871,1.627169,1.601484,1.576893,1.553309,1.530511,1.508232,1.486222,1.464269,1.442177,1.419737,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.492503,2.44156,2.390768,2.340209,2.290026,2.24043,2.191671,2.143965,2.097408,2.051944,2.007396,1.963522,1.920056,1.8767,1.833141,1.789086
0.549422,0.50482,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.795482,1.76664,1.737948,1.709485,1.68139,1.653871,1.627169,1.601484,1.576893,1.553309,1.530511,1.508232,1.486222,1.464269,1.442177,1.419737,1.396744,1.373034,1.348559,1.323399,1.297731,1.271731,1.245512,1.219119,1.192572,1.165904,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.492503,2.44156,2.390768,2.340209,2.290026,2.24043,2.191671,2.143965,2.097408,2.051944,2.007396,1.963522,1.920056,1.8767,1.833141,1.789086,1.744303,1.698651,1.652107,1.604771,1.556835,1.508519,1.460008,1.411425,1.362832,1.314232
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.795482,1.76664,1.737948,1.709485,1.68139,1.653871,1.627169,1.601484,1.576893,1.553309,1.530511,1.508232,1.486222,1.464269,1.442177,1.419737,1.396744,1.373034,1.348559,1.323399,1.297731,1.271731,1.245512,1.219119,1.192572,1.165904,1.139163,1.112403,1.085682,1.059068,1.032654,1.006521,0.980681,0.954991,0.929154,0.902799,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.492503,2.44156,2.390768,2.340209,2.290026,2.24043,2.191671,2.143965,2.097408,2.051944,2.007396,1.963522,1.920056,1.8767,1.833141,1.789086,1.744303,1.698651,1.652107,1.604771,1.556835,1.508519,1.460008,1.411425,1.362832,1.314232,1.265584,1.216803,1.16775,1.118202,1.067822,1.01615,0.962686,0.907031,0.849014,0.788732
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.596317,1.596306,1.59626,1.596154,1.595944,1.59556,1.594901,1.593858,1.592376,1.590546,1.588661,1.587176,1.586554,1.587087,1.588788,1.59144,1.594709,1.598256,1.60176,1.604887,1.607263,1.608494,1.608273,1.606488,1.60327,1.598907,1.593717,1.587955,1.5818,1.575387,1.568826,1.562205,1.555602,1.549098,1.542795,1.53678,1.531078,1.525563,1.519963,1.51395,1.50729,1.4999,1.491802,1.482999,1.473372,1.46265,1.450476,1.436547,1.420748,1.40322,0.591605,0.563311,0.534401,0.504612,2.292965,2.27048,2.247721,2.224582,2.201012,2.177105,2.153163,2.129657,2.107069,2.085722,2.065673,2.04673,2.028543,2.010687,1.992724,1.974236,1.954822,1.934111,1.911821,1.88786,1.862374,1.835695,1.808213,1.780261,1.75206,1.723715,1.695247,1.666605,1.63767,1.608232,1.577963,1.546409,1.513083,1.477603,1.439823,1.399883,1.358162,1.315142,1.27126,1.226829,1.182032,1.136956,1.09163,1.046057,1.000243,0.954214
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.588661,1.587176,1.586554,1.587087,1.588788,1.59144,1.594709,1.598256,1.60176,1.604887,1.607263,1.608494,1.608273,1.606488,1.60327,1.598907,1.593717,1.587955,1.5818,1.575387,1.568826,1.562205,1.555602,1.549098,1.542795,1.53678,1.531078,1.525563,1.519963,1.51395,1.50729,1.4999,1.491802,1.482999,1.473372,1.46265,1.450476,1.436547,1.420748,1.40322,1.384302,1.364405,1.34389,1.323015,1.30195,1.280817,1.259744,1.238928,1.218692,1.199504,2.153163,2.129657,2.107069,2.085722,2.065673,2.04673,2.028543,2.010687,1.992724,1.974236,1.954822,1.934111,1.911821,1.88786,1.862374,1.835695,1.808213,1.780261,1.75206,1.723715,1.695247,1.666605,1.63767,1.608232,1.577963,1.546409,1.513083,1.477603,1.439823,1.399883,1.358162,1.315142,1.27126,1.226829,1.182032,1.136956,1.09163,1.046057,1.000243,0.954214,0.908015,0.861705,0.815345,0.76899,0.722706,0.676577,0.630743,0.585421,0.540949,1.884476
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.607263,1.608494,1.608273,1.606488,1.60327,1.598907,1.593717,1.587955,1.5818,1.575387,1.568826,1.562205,1.555602,1.549098,1.542795,1.53678,1.531078,1.525563,1.519963,1.51395,1.50729,1.4999,1.491802,1.482999,1.473372,1.46265,1.450476,1.436547,1.420748,1.40322,1.384302,1.364405,1.34389,1.323015,1.30195,1.280817,1.259744,1.238928,1.218692,1.199504,1.181925,1.166485,1.153503,1.142979,1.134522,1.127392,1.120657,1.113477,1.105337,1.096129,1.954822,1.934111,1.911821,1.88786,1.862374,1.835695,1.808213,1.780261,1.75206,1.723715,1.695247,1.666605,1.63767,1.608232,1.577963,1.546409,1.513083,1.477603,1.439823,1.399883,1.358162,1.315142,1.27126,1.226829,1.182032,1.136956,1.09163,1.046057,1.000243,0.954214,0.908015,0.861705,0.815345,0.76899,0.722706,0.676577,0.630743,0.585421,0.540949,1.884476,1.848492,1.814749,1.783647,1.75532,1.729595,1.706045,1.684106,1.663237,1.643025,1.6232
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.568826,1.562205,1.555602,1.549098,1.542795,1.53678,1.531078,1.525563,1.519963,1.51395,1.50729,1.4999,1.491802,1.482999,1.473372,1.46265,1.450476,1.436547,1.420748,1.40322,1.384302,1.364405,1.34389,1.323015,1.30195,1.280817,1.259744,1.238928,1.218692,1.199504,1.181925,1.166485,1.153503,1.142979,1.134522,1.127392,1.120657,1.113477,1.105337,1.096129,1.08604,1.075366,1.064359,1.053184,1.041936,1.030683,1.019485,1.008423,0.997612,0.987236,1.695247,1.666605,1.63767,1.608232,1.577963,1.546409,1.513083,1.477603,1.439823,1.399883,1.358162,1.315142,1.27126,1.226829,1.182032,1.136956,1.09163,1.046057,1.000243,0.954214,0.908015,0.861705,0.815345,0.76899,0.722706,0.676577,0.630743,0.585421,0.540949,1.884476,1.848492,1.814749,1.783647,1.75532,1.729595,1.706045,1.684106,1.663237,1.643025,1.6232,1.603598,1.58412,1.564708,1.545325,1.525945,1.506548,1.487118,1.467669,1.448305,1.429284
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.50729,1.4999,1.491802,1.482999,1.473372,1.46265,1.450476,1.436547,1.420748,1.40322,1.384302,1.364405,1.34389,1.323015,1.30195,1.280817,1.259744,1.238928,1.218692,1.199504,1.181925,1.166485,1.153503,1.142979,1.134522,1.127392,1.120657,1.113477,1.105337,1.096129,1.08604,1.075366,1.064359,1.053184,1.041936,1.030683,1.019485,1.008423,0.997612,0.987236,0.977553,0.968859,0.961386,0.955184,0.950063,0.945635,0.941437,0.937082,0.932336,0.927131,1.358162,1.315142,1.27126,1.226829,1.182032,1.136956,1.09163,1.046057,1.000243,0.954214,0.908015,0.861705,0.815345,0.76899,0.722706,0.676577,0.630743,0.585421,0.540949,1.884476,1.848492,1.814749,1.783647,1.75532,1.729595,1.706045,1.684106,1.663237,1.643025,1.6232,1.603598,1.58412,1.564708,1.545325,1.525945,1.506548,1.487118,1.467669,1.448305,1.429284,1.411033,1.394049,1.378713,1.36514,1.353153,1.342384,1.332426,1.322938,1.313667,1.304425
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.384302,1.364405,1.34389,1.323015,1.30195,1.280817,1.259744,1.238928,1.218692,1.199504,1.181925,1.166485,1.153503,1.142979,1.134522,1.127392,1.120657,1.113477,1.105337,1.096129,1.08604,1.075366,1.064359,1.053184,1.041936,1.030683,1.019485,1.008423,0.997612,0.987236,0.977553,0.968859,0.961386,0.955184,0.950063,0.945635,0.941437,0.937082,0.932336,0.927131,0.921525,0.915626,0.909538,0.903337,0.897073,0.890773,0.884455,0.878128,0.871801,0.865486,0.908015,0.861705,0.815345,0.76899,0.722706,0.676577,0.630743,0.585421,0.540949,1.884476,1.848492,1.814749,1.783647,1.75532,1.729595,1.706045,1.684106,1.663237,1.643025,1.6232,1.603598,1.58412,1.564708,1.545325,1.525945,1.506548,1.487118,1.467669,1.448305,1.429284,1.411033,1.394049,1.378713,1.36514,1.353153,1.342384,1.332426,1.322938,1.313667,1.304425,1.295069,1.285505,1.275688,1.265635,1.25541,1.245099,1.234805,1.224648,1.214794,1.205489
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.181925,1.166485,1.153503,1.142979,1.134522,1.127392,1.120657,1.113477,1.105337,1.096129,1.08604,1.075366,1.064359,1.053184,1.041936,1.030683,1.019485,1.008423,0.997612,0.987236,0.977553,0.968859,0.961386,0.955184,0.950063,0.945635,0.941437,0.937082,0.932336,0.927131,0.921525,0.915626,0.909538,0.903337,0.897073,0.890773,0.884455,0.878128,0.871801,0.865486,0.859194,0.852947,0.846778,0.840747,0.834949,0.829527,0.824651,0.820492,0.817174,0.81477,1.848492,1.814749,1.783647,1.75532,1.729595,1.706045,1.684106,1.663237,1.643025,1.6232,1.603598,1.58412,1.564708,1.545325,1.525945,1.506548,1.487118,1.467669,1.448305,1.429284,1.411033,1.394049,1.378713,1.36514,1.353153,1.342384,1.332426,1.322938,1.313667,1.304425,1.295069,1.285505,1.275688,1.265635,1.25541,1.245099,1.234805,1.224648,1.214794,1.205489,1.1971,1.190101,1.184975,1.182049,1.181434,1.183135,1.187067,1.193013,1.200636,1.209528
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.08604,1.075366,1.064359,1.053184,1.041936,1.030683,1.019485,1.008423,0.997612,0.987236,0.977553,0.968859,0.961386,0.955184,0.950063,0.945635,0.941437,0.937082,0.932336,0.927131,0.921525,0.915626,0.909538,0.903337,0.897073,0.890773,0.884455,0.878128,0.871801,0.865486,0.859194,0.852947,0.846778,0.840747,0.834949,0.829527,0.824651,0.820492,0.817174,0.81477,0.813336,0.812934,0.813618,0.81538,0.818117,0.821652,0.825777,0.830301,0.835048,0.83988,1.603598,1.58412,1.564708,1.545325,1.525945,1.506548,1.487118,1.467669,1.448305,1.429284,1.411033,1.394049,1.378713,1.36514,1.353153,1.342384,1.332426,1.322938,1.313667,1.304425,1.295069,1.285505,1.275688,1.265635,1.25541,1.245099,1.234805,1.224648,1.214794,1.205489,1.1971,1.190101,1.184975,1.182049,1.181434,1.183135,1.187067,1.193013,1.200636,1.209528,1.219334,1.229952,1.241579,1.25444,1.268588,1.28392,1.300232,1.317283,1.334843,1.352756
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.977553,0.968859,0.961386,0.955184,0.950063,0.945635,0.941437,0.937082,0.932336,0.927131,0.921525,0.915626,0.909538,0.903337,0.897073,0.890773,0.884455,0.878128,0.871801,0.865486,0.859194,0.852947,0.846778,0.840747,0.834949,0.829527,0.824651,0.820492,0.817174,0.81477,0.813336,0.812934,0.813618,0.81538,0.818117,0.821652,0.825777,0.830301,0.835048,0.83988,0.844717,0.849544,0.85441,0.859425,0.864766,0.870674,0.877419,0.885219,0.894157,0.904159,1.411033,1.394049,1.378713,1.36514,1.353153,1.342384,1.332426,1.322938,1.313667,1.304425,1.295069,1.285505,1.275688,1.265635,1.25541,1.245099,1.234805,1.224648,1.214794,1.205489,1.1971,1.190101,1.184975,1.182049,1.181434,1.183135,1.187067,1.193013,1.200636,1.209528,1.219334,1.229952,1.241579,1.25444,1.268588,1.28392,1.300232,1.317283,1.334843,1.352756,1.370981,1.389623,1.408913,1.429145,1.450566,1.473262,1.497111,1.52182,1.547006,1.572274
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.921525,0.915626,0.909538,0.903337,0.897073,0.890773,0.884455,0.878128,0.871801,0.865486,0.859194,0.852947,0.846778,0.840747,0.834949,0.829527,0.824651,0.820492,0.817174,0.81477,0.813336,0.812934,0.813618,0.81538,0.818117,0.821652,0.825777,0.830301,0.835048,0.83988,0.844717,0.849544,0.85441,0.859425,0.864766,0.870674,0.877419,0.885219,0.894157,0.904159,0.915031,0.926543,0.938497,0.950745,0.96318,0.975717,0.988274,1.000767,1.013089,1.025078,1.295069,1.285505,1.275688,1.265635,1.25541,1.245099,1.234805,1.224648,1.214794,1.205489,1.1971,1.190101,1.184975,1.182049,1.181434,1.183135,1.187067,1.193013,1.200636,1.209528,1.219334,1.229952,1.241579,1.25444,1.268588,1.28392,1.300232,1.317283,1.334843,1.352756,1.370981,1.389623,1.408913,1.429145,1.450566,1.473262,1.497111,1.52182,1.547006,1.572274,1.597203,1.621312,1.644057,1.664919,1.683559,1.699914,1.714219,1.726916,1.738461,1.749162
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.859194,0.852947,0.846778,0.840747,0.834949,0.829527,0.824651,0.820492,0.817174,0.81477,0.813336,0.812934,0.813618,0.81538,0.818117,0.821652,0.825777,0.830301,0.835048,0.83988,0.844717,0.849544,0.85441,0.859425,0.864766,0.870674,0.877419,0.885219,0.894157,0.904159,0.915031,0.926543,0.938497,0.950745,0.96318,0.975717,0.988274,1.000767,1.013089,1.025078,1.036478,1.046922,1.055943,1.063045,1.067803,1.069933,1.069361,1.066264,1.06107,1.054392,1.1971,1.190101,1.184975,1.182049,1.181434,1.183135,1.187067,1.193013,1.200636,1.209528,1.219334,1.229952,1.241579,1.25444,1.268588,1.28392,1.300232,1.317283,1.334843,1.352756,1.370981,1.389623,1.408913,1.429145,1.450566,1.473262,1.497111,1.52182,1.547006,1.572274,1.597203,1.621312,1.644057,1.664919,1.683559,1.699914,1.714219,1.726916,1.738461,1.749162,1.759098,1.76817,1.7762,1.783063,1.788814,1.793708,1.798119,1.802401,1.806788,1.81136
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.813336,0.812934,0.813618,0.81538,0.818117,0.821652,0.825777,0.830301,0.835048,0.83988,0.844717,0.849544,0.85441,0.859425,0.864766,0.870674,0.877419,0.885219,0.894157,0.904159,0.915031,0.926543,0.938497,0.950745,0.96318,0.975717,0.988274,1.000767,1.013089,1.025078,1.036478,1.046922,1.055943,1.063045,1.067803,1.069933,1.069361,1.066264,1.06107,1.054392,1.046877,1.039046,1.03122,1.023552,1.016093,1.00884,1.00177,0.994858,0.988109,0.98156,1.219334,1.229952,1.241579,1.25444,1.268588,1.28392,1.300232,1.317283,1.334843,1.352756,1.370981,1.389623,1.408913,1.429145,1.450566,1.473262,1.497111,1.52182,1.547006,1.572274,1.597203,1.621312,1.644057,1.664919,1.683559,1.699914,1.714219,1.726916,1.738461,1.749162,1.759098,1.76817,1.7762,1.783063,1.788814,1.793708,1.798119,1.802401,1.806788,1.81136,1.816076,1.820859,1.825667,1.830519,1.835466,1.840536,1.845731,1.851046,1.856493,1.862109
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.844717,0.849544,0.85441,0.859425,0.864766,0.870674,0.877419,0.885219,0.894157,0.904159,0.915031,0.926543,0.938497,0.950745,0.96318,0.975717,0.988274,1.000767,1.013089,1.025078,1.036478,1.046922,1.055943,1.063045,1.067803,1.069933,1.069361,1.066264,1.06107,1.054392,1.046877,1.039046,1.03122,1.023552,1.016093,1.00884,1.00177,0.994858,0.988109,0.98156,0.975304,0.96947,0.964182,0.959451,0.955098,0.950813,0.946406,0.942052,0.938305,0.935823,1.370981,1.389623,1.408913,1.429145,1.450566,1.473262,1.497111,1.52182,1.547006,1.572274,1.597203,1.621312,1.644057,1.664919,1.683559,1.699914,1.714219,1.726916,1.738461,1.749162,1.759098,1.76817,1.7762,1.783063,1.788814,1.793708,1.798119,1.802401,1.806788,1.81136,1.816076,1.820859,1.825667,1.830519,1.835466,1.840536,1.845731,1.851046,1.856493,1.862109,1.867977,1.874202,1.880866,1.887931,1.895157,1.902137,1.908443,1.913815,1.918247,1.92193
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.915031,0.926543,0.938497,0.950745,0.96318,0.975717,0.988274,1.000767,1.013089,1.025078,1.036478,1.046922,1.055943,1.063045,1.067803,1.069933,1.069361,1.066264,1.06107,1.054392,1.046877,1.039046,1.03122,1.023552,1.016093,1.00884,1.00177,0.994858,0.988109,0.98156,0.975304,0.96947,0.964182,0.959451,0.955098,0.950813,0.946406,0.942052,0.938305,0.935823,0.935068,0.93617,0.938927,0.94289,0.947592,0.952739,0.958158,0.963677,0.969089,0.974187,1.597203,1.621312,1.644057,1.664919,1.683559,1.699914,1.714219,1.726916,1.738461,1.749162,1.759098,1.76817,1.7762,1.783063,1.788814,1.793708,1.798119,1.802401,1.806788,1.81136,1.816076,1.820859,1.825667,1.830519,1.835466,1.840536,1.845731,1.851046,1.856493,1.862109,1.867977,1.874202,1.880866,1.887931,1.895157,1.902137,1.908443,1.913815,1.918247,1.92193,1.92514,1.928146,1.931215,1.934657,1.938886,1.944427,1.951849,1.961589,1.973782,1.988198
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.036478,1.046922,1.055943,1.063045,1.067803,1.069933,1.069361,1.066264,1.06107,1.054392,1.046877,1.039046,1.03122,1.023552,1.016093,1.00884,1.00177,0.994858,0.988109,0.98156,0.975304,0.96947,0.964182,0.959451,0.955098,0.950813,0.946406,0.942052,0.938305,0.935823,0.935068,0.93617,0.938927,0.94289,0.947592,0.952739,0.958158,0.963677,0.969089,0.974187,0.978825,0.982981,0.986753,0.990315,0.993873,0.997645,1.001877,1.006828,1.012762,1.019904,1.759098,1.76817,1.7762,1.783063,1.788814,1.793708,1.798119,1.802401,1.806788,1.81136,1.816076,1.820859,1.825667,1.830519,1.835466,1.840536,1.845731,1.851046,1.856493,1.862109,1.867977,1.874202,1.880866,1.887931,1.895157,1.902137,1.908443,1.913815,1.918247,1.92193,1.92514,1.928146,1.931215,1.934657,1.938886,1.944427,1.951849,1.961589,1.973782,1.988198,2.004281,2.021292,2.038431,2.054876,2.069784,2.082418,2.092375,2.099735,2.10508,2.109322
